ROUTE,DIRECTION,LATITUDE,LONGITUDE
I 80,Westbound,41.4344645,-105.9004081
I 80,Westbound,41.4342939,-105.8992724
I 80,Westbound,41.4341269,-105.898133
I 80,Westbound,41.4339557,-105.8969954
I 80,Westbound,41.4337888,-105.8958612
I 80,Westbound,41.4337438,-105.8955692
I 80,Westbound,41.4336978,-105.8952871
I 80,Westbound,41.433649,-105.8950065
I 80,Westbound,41.433597,-105.8947262
I 80,Westbound,41.433542,-105.8944473
I 80,Westbound,41.4334918,-105.8942043
I 80,Westbound,41.4334299,-105.8939175
I 80,Westbound,41.433361,-105.8936121
I 80,Westbound,41.4332805,-105.8932696
I 80,Westbound,41.433229,-105.8930577
I 80,Westbound,41.433177,-105.8928531
I 80,Westbound,41.4330859,-105.8925067
I 80,Westbound,41.4330124,-105.8922412
I 80,Westbound,41.4329304,-105.8919597
I 80,Westbound,41.4328502,-105.8916976
I 80,Westbound,41.4327667,-105.8914373
I 80,Westbound,41.4326774,-105.8911701
I 80,Westbound,41.4325851,-105.890905
I 80,Westbound,41.4324804,-105.8906166
I 80,Westbound,41.4323931,-105.8903825
I 80,Westbound,41.4323072,-105.8901571
I 80,Westbound,41.4321941,-105.8898675
I 80,Westbound,41.4319926,-105.8893647
I 80,Westbound,41.4318854,-105.8891016
I 80,Westbound,41.4314796,-105.8881223
I 80,Westbound,41.4309452,-105.8868151
I 80,Westbound,41.4299807,-105.88448
I 80,Westbound,41.4295583,-105.8834531
I 80,Westbound,41.4286579,-105.8812714
I 80,Westbound,41.4281384,-105.8800039
I 80,Westbound,41.42801713,-105.8797113
I 80,Westbound,41.4273078,-105.8780001
I 80,Westbound,41.42659,-105.8762531
I 80,Westbound,41.4261453,-105.8751758
I 80,Westbound,41.4257412,-105.8741907
I 80,Westbound,41.4253337,-105.8732028
I 80,Westbound,41.4247498,-105.8717769
I 80,Westbound,41.4236604,-105.8691417
I 80,Westbound,41.4231148,-105.8678139
I 80,Westbound,41.4222866,-105.8658064
I 80,Westbound,41.421856,-105.8647543
I 80,Westbound,41.4211395,-105.8630139
I 80,Westbound,41.4204616,-105.8613776
I 80,Westbound,41.4199294,-105.8600791
I 80,Westbound,41.4191947,-105.8583022
I 80,Westbound,41.4186993,-105.8570869
I 80,Westbound,41.4181714,-105.855815
I 80,Westbound,41.4172168,-105.8534941
I 80,Westbound,41.4168887,-105.8527019
I 80,Westbound,41.416366,-105.8514255
I 80,Westbound,41.4157215,-105.8498747
I 80,Westbound,41.4153087,-105.8488665
I 80,Westbound,41.4146404,-105.847244
I 80,Westbound,41.4139769,-105.8456399
I 80,Westbound,41.41391844,-105.8454973
I 80,Westbound,41.4134659,-105.8443938
I 80,Westbound,41.413285,-105.8439563
I 80,Westbound,41.413072,-105.8434442
I 80,Westbound,41.4127239,-105.842617
I 80,Westbound,41.412408,-105.8418539
I 80,Westbound,41.4123049,-105.8416093
I 80,Westbound,41.4121931,-105.8413501
I 80,Westbound,41.4120297,-105.8409863
I 80,Westbound,41.4119732,-105.840863
I 80,Westbound,41.4118579,-105.8406183
I 80,Westbound,41.4117365,-105.8403684
I 80,Westbound,41.4116205,-105.8401365
I 80,Westbound,41.4114948,-105.8398912
I 80,Westbound,41.4113708,-105.8396561
I 80,Westbound,41.4112444,-105.8394233
I 80,Westbound,41.4111113,-105.8391853
I 80,Westbound,41.4109798,-105.8389578
I 80,Westbound,41.4108588,-105.8387558
I 80,Westbound,41.4107214,-105.8385337
I 80,Westbound,41.4105633,-105.8382858
I 80,Westbound,41.4104353,-105.8380905
I 80,Westbound,41.4102767,-105.8378541
I 80,Westbound,41.4101452,-105.8376623
I 80,Westbound,41.4100018,-105.8374578
I 80,Westbound,41.409847,-105.8372423
I 80,Westbound,41.4096792,-105.8370159
I 80,Westbound,41.4095398,-105.8368332
I 80,Westbound,41.4094028,-105.8366587
I 80,Westbound,41.4092229,-105.8364366
I 80,Westbound,41.4090606,-105.8362433
I 80,Westbound,41.4088752,-105.8360288
I 80,Westbound,41.4087307,-105.8358658
I 80,Westbound,41.4085635,-105.8356811
I 80,Westbound,41.4083949,-105.8354978
I 80,Westbound,41.4082194,-105.8353118
I 80,Westbound,41.4080527,-105.8351415
I 80,Westbound,41.4078497,-105.834943
I 80,Westbound,41.4077009,-105.8348034
I 80,Westbound,41.4075159,-105.8346357
I 80,Westbound,41.4073353,-105.8344763
I 80,Westbound,41.4071718,-105.8343346
I 80,Westbound,41.4064175,-105.8336869
I 80,Westbound,41.4058959,-105.8332438
I 80,Westbound,41.4053221,-105.8327534
I 80,Westbound,41.4037952,-105.8314685
I 80,Westbound,41.4025607,-105.8304335
I 80,Westbound,41.4014567,-105.8294999
I 80,Westbound,41.4007003,-105.8288644
I 80,Westbound,41.40055709,-105.8287434
I 80,Westbound,41.3996904,-105.8280114
I 80,Westbound,41.3996904,-105.8280114
I 80,Westbound,41.39900458,-105.8274371
I 80,Westbound,41.3985311,-105.8270431
I 80,Westbound,41.3981623,-105.8267333
I 80,Westbound,41.39749631,-105.8261676
I 80,Westbound,41.3972665,-105.8259724
I 80,Westbound,41.3960974,-105.8249831
I 80,Westbound,41.3956316,-105.8245927
I 80,Westbound,41.3950092,-105.824064
I 80,Westbound,41.3950092,-105.824064
I 80,Westbound,41.39410935,-105.823304
I 80,Westbound,41.3939701,-105.8231864
I 80,Westbound,41.3935823,-105.822857
I 80,Westbound,41.3926851,-105.8221063
I 80,Westbound,41.39209271,-105.8216064
I 80,Westbound,41.3910805,-105.8207523
I 80,Westbound,41.3910805,-105.8207523
I 80,Westbound,41.3904223,-105.8201981
I 80,Westbound,41.39020913,-105.8200173
I 80,Westbound,41.3900304,-105.8198657
I 80,Westbound,41.38965005,-105.8195481
I 80,Westbound,41.3894988,-105.8194218
I 80,Westbound,41.3886038,-105.8186665
I 80,Westbound,41.3878891,-105.8180576
I 80,Westbound,41.3869896,-105.8173081
I 80,Westbound,41.3864807,-105.8168776
I 80,Westbound,41.3859079,-105.8163971
I 80,Westbound,41.3854937,-105.8160442
I 80,Westbound,41.3850319,-105.8156535
I 80,Westbound,41.3848297,-105.8154791
I 80,Westbound,41.3846705,-105.8153387
I 80,Westbound,41.3844709,-105.8151594
I 80,Westbound,41.3843083,-105.8150108
I 80,Westbound,41.3841755,-105.8148865
I 80,Westbound,41.3839805,-105.8147001
I 80,Westbound,41.3838046,-105.8145266
I 80,Westbound,41.3836252,-105.8143439
I 80,Westbound,41.383459,-105.8141689
I 80,Westbound,41.3832894,-105.8139842
I 80,Westbound,41.3831272,-105.8138019
I 80,Westbound,41.382978,-105.8136296
I 80,Westbound,41.3828354,-105.8134603
I 80,Westbound,41.3826582,-105.813244
I 80,Westbound,41.3824988,-105.8130436
I 80,Westbound,41.3823464,-105.8128466
I 80,Westbound,41.3821701,-105.812612
I 80,Westbound,41.3820571,-105.8124588
I 80,Westbound,41.3819391,-105.8122949
I 80,Westbound,41.3817934,-105.8120879
I 80,Westbound,41.3816118,-105.8118219
I 80,Westbound,41.3814848,-105.8116303
I 80,Westbound,41.3813404,-105.8114083
I 80,Westbound,41.381203,-105.8111904
I 80,Westbound,41.3810635,-105.8109616
I 80,Westbound,41.3809309,-105.8107368
I 80,Westbound,41.3807966,-105.8105025
I 80,Westbound,41.3806856,-105.8103028
I 80,Westbound,41.3805441,-105.8100402
I 80,Westbound,41.3804397,-105.8098415
I 80,Westbound,41.38034772,-105.8096636
I 80,Westbound,41.3801772,-105.8093338
I 80,Westbound,41.3798133,-105.8086044
I 80,Westbound,41.37936,-105.8077019
I 80,Westbound,41.3789081,-105.8067974
I 80,Westbound,41.3784083,-105.8058043
I 80,Westbound,41.3777318,-105.8044497
I 80,Westbound,41.3772326,-105.8034567
I 80,Westbound,41.3768374,-105.8026777
I 80,Westbound,41.3761591,-105.8013251
I 80,Westbound,41.374511,-105.7980534
I 80,Westbound,41.3739364,-105.7969074
I 80,Westbound,41.3735716,-105.7961842
I 80,Westbound,41.3730885,-105.7952215
I 80,Westbound,41.3726216,-105.7942857
I 80,Westbound,41.3722553,-105.7935606
I 80,Westbound,41.3711757,-105.7914028
I 80,Westbound,41.3701189,-105.7893042
I 80,Westbound,41.3692441,-105.7875576
I 80,Westbound,41.3689281,-105.7869301
I 80,Westbound,41.3686063,-105.7862982
I 80,Westbound,41.3683958,-105.7858759
I 80,Westbound,41.36829326,-105.7856757
I 80,Westbound,41.3682118,-105.7855166
I 80,Westbound,41.3680071,-105.7851052
I 80,Westbound,41.3667008,-105.7825129
I 80,Westbound,41.3658864,-105.7808918
I 80,Westbound,41.3655846,-105.7802856
I 80,Westbound,41.3652817,-105.779685
I 80,Westbound,41.364572,-105.7782684
I 80,Westbound,41.3644095,-105.7779366
I 80,Westbound,41.3643077,-105.7777239
I 80,Westbound,41.3642084,-105.7775117
I 80,Westbound,41.3640966,-105.777266
I 80,Westbound,41.3639863,-105.7770153
I 80,Westbound,41.3638761,-105.7767571
I 80,Westbound,41.3637716,-105.7765045
I 80,Westbound,41.3636697,-105.7762501
I 80,Westbound,41.3635606,-105.775968
I 80,Westbound,41.3634738,-105.7757354
I 80,Westbound,41.3633807,-105.7754744
I 80,Westbound,41.3633265,-105.7753166
I 80,Westbound,41.3632024,-105.7749467
I 80,Westbound,41.3631163,-105.7746811
I 80,Westbound,41.3630327,-105.7744141
I 80,Westbound,41.3629526,-105.7741451
I 80,Westbound,41.3628779,-105.773884
I 80,Westbound,41.3628027,-105.7736129
I 80,Westbound,41.362554,-105.7726919
I 80,Westbound,41.3623081,-105.7717711
I 80,Westbound,41.361929,-105.770339
I 80,Westbound,41.361342,-105.7681507
I 80,Westbound,41.361098,-105.7672324
I 80,Westbound,41.3604057,-105.7646492
I 80,Westbound,41.3601127,-105.7635488
I 80,Westbound,41.3598853,-105.7627041
I 80,Westbound,41.3593834,-105.7608186
I 80,Westbound,41.3590204,-105.7594633
I 80,Westbound,41.3587844,-105.7585723
I 80,Westbound,41.3581564,-105.7562304
I 80,Westbound,41.3572957,-105.7529904
I 80,Westbound,41.3570663,-105.7521367
I 80,Westbound,41.3559953,-105.7481204
I 80,Westbound,41.3556825,-105.7469645
I 80,Westbound,41.355539,-105.7464186
I 80,Westbound,41.3554158,-105.745931
I 80,Westbound,41.3553313,-105.7455833
I 80,Westbound,41.3552779,-105.7453501
I 80,Westbound,41.3552178,-105.7450706
I 80,Westbound,41.3551541,-105.7447527
I 80,Westbound,41.3551083,-105.7445081
I 80,Westbound,41.3550514,-105.7441879
I 80,Westbound,41.3549556,-105.7436194
I 80,Westbound,41.3549102,-105.7433345
I 80,Westbound,41.354868,-105.7430588
I 80,Westbound,41.35475932,-105.7423114
I 80,Westbound,41.35475932,-105.7423114
I 80,Westbound,41.3546662,-105.7416456
I 80,Westbound,41.3545742,-105.7410022
I 80,Westbound,41.3542279,-105.7385851
I 80,Westbound,41.3540525,-105.7373806
I 80,Westbound,41.3538164,-105.7357111
I 80,Westbound,41.3532003,-105.7314199
I 80,Westbound,41.353085,-105.7306013
I 80,Westbound,41.3528801,-105.7291798
I 80,Westbound,41.3525977,-105.7271926
I 80,Westbound,41.3524002,-105.725831
I 80,Westbound,41.352199,-105.7244086
I 80,Westbound,41.351903,-105.7223559
I 80,Westbound,41.3517876,-105.7215421
I 80,Westbound,41.3517105,-105.7210122
I 80,Westbound,41.3515129,-105.719612
I 80,Westbound,41.3512903,-105.718079
I 80,Westbound,41.3508518,-105.7150361
I 80,Westbound,41.3504909,-105.7124746
I 80,Westbound,41.3503574,-105.7115581
I 80,Westbound,41.3502354,-105.7106954
I 80,Westbound,41.35007327,-105.7095722
I 80,Westbound,41.34988337,-105.7082091
I 80,Westbound,41.34970816,-105.7070497
I 80,Westbound,41.3496159,-105.7064036
I 80,Westbound,41.3495737,-105.7060861
I 80,Westbound,41.3495425,-105.7058232
I 80,Westbound,41.3495097,-105.7055038
I 80,Westbound,41.3494867,-105.705222
I 80,Westbound,41.3494679,-105.7049312
I 80,Westbound,41.3494558,-105.7046502
I 80,Westbound,41.3494484,-105.7043519
I 80,Westbound,41.3494469,-105.7040633
I 80,Westbound,41.349452,-105.703776
I 80,Westbound,41.349463,-105.703489
I 80,Westbound,41.3494803,-105.7032037
I 80,Westbound,41.3495047,-105.7029103
I 80,Westbound,41.349534,-105.7026279
I 80,Westbound,41.3495694,-105.7023471
I 80,Westbound,41.349614,-105.7020592
I 80,Westbound,41.349665,-105.7017824
I 80,Westbound,41.3497227,-105.7014975
I 80,Westbound,41.3497753,-105.7012501
I 80,Westbound,41.3498348,-105.7009847
I 80,Westbound,41.3499013,-105.7007028
I 80,Westbound,41.3499765,-105.7003942
I 80,Westbound,41.3501632,-105.6996415
I 80,Westbound,41.3503805,-105.6987787
I 80,Westbound,41.3504548,-105.6984744
I 80,Westbound,41.3505203,-105.698194
I 80,Westbound,41.3505772,-105.697934
I 80,Westbound,41.3506344,-105.6976431
I 80,Westbound,41.3506834,-105.6973692
I 80,Westbound,41.3507085,-105.697218
I 80,Westbound,41.3507318,-105.6970765
I 80,Westbound,41.350763,-105.696866
I 80,Westbound,41.3507738,-105.6967914
I 80,Westbound,41.350809,-105.6965183
I 80,Westbound,41.3508323,-105.6962989
I 80,Westbound,41.350839,-105.6962349
I 80,Westbound,41.3508632,-105.6959431
I 80,Westbound,41.3508813,-105.6956623
I 80,Westbound,41.3508947,-105.6953823
I 80,Westbound,41.3509046,-105.6950913
I 80,Westbound,41.350912,-105.6947631
I 80,Westbound,41.3509152,-105.694537
I 80,Westbound,41.3509171,-105.6942533
I 80,Westbound,41.3509264,-105.6908217
I 80,Westbound,41.3509268,-105.689378
I 80,Westbound,41.3509289,-105.6882269
I 80,Westbound,41.3509348,-105.6862403
I 80,Westbound,41.3509368,-105.6850749
I 80,Westbound,41.3509421,-105.6838163
I 80,Westbound,41.3509419,-105.6827572
I 80,Westbound,41.3509445,-105.6821833
I 80,Westbound,41.350945,-105.680785
I 80,Westbound,41.3509516,-105.6784652
I 80,Westbound,41.3509513,-105.6778243
I 80,Westbound,41.3509544,-105.6767219
I 80,Westbound,41.3509562,-105.6752839
I 80,Westbound,41.3509618,-105.672724
I 80,Westbound,41.3509653,-105.6717123
I 80,Westbound,41.3509707,-105.6687191
I 80,Westbound,41.3509712,-105.6677372
I 80,Westbound,41.3509756,-105.6665792
I 80,Westbound,41.3509751,-105.6651709
I 80,Westbound,41.3509792,-105.6642746
I 80,Westbound,41.3509826,-105.6626423
I 80,Westbound,41.3509854,-105.661997
I 80,Westbound,41.3509846,-105.6608019
I 80,Westbound,41.3509877,-105.6594274
I 80,Westbound,41.3509876,-105.6587793
I 80,Westbound,41.3509922,-105.6559588
I 80,Westbound,41.350997,-105.6544522
I 80,Westbound,41.3510038,-105.6504766
I 80,Westbound,41.3510066,-105.6492745
I 80,Westbound,41.3510119,-105.6478356
I 80,Westbound,41.3510133,-105.6468615
I 80,Westbound,41.351012,-105.6460604
I 80,Westbound,41.35101,-105.6457774
I 80,Westbound,41.3510053,-105.6454852
I 80,Westbound,41.3509973,-105.6452029
I 80,Westbound,41.3509873,-105.6449493
I 80,Westbound,41.3509684,-105.6445932
I 80,Westbound,41.3509477,-105.6443033
I 80,Westbound,41.350922,-105.6440055
I 80,Westbound,41.3508938,-105.6437268
I 80,Westbound,41.35086,-105.6434398
I 80,Westbound,41.3508232,-105.6431631
I 80,Westbound,41.3507797,-105.6428692
I 80,Westbound,41.3507328,-105.6425861
I 80,Westbound,41.3506828,-105.6423137
I 80,Westbound,41.3506272,-105.642034
I 80,Westbound,41.350568,-105.641756
I 80,Westbound,41.350503,-105.6414709
I 80,Westbound,41.3504384,-105.6412055
I 80,Westbound,41.3503639,-105.640925
I 80,Westbound,41.350289,-105.6406648
I 80,Westbound,41.3502039,-105.6403905
I 80,Westbound,41.3501287,-105.6401611
I 80,Westbound,41.350027,-105.6398662
I 80,Westbound,41.3499303,-105.6396
I 80,Westbound,41.3498359,-105.6393525
I 80,Westbound,41.3497448,-105.639125
I 80,Westbound,41.3496368,-105.6388664
I 80,Westbound,41.3494219,-105.6383695
I 80,Westbound,41.3491922,-105.6378512
I 80,Westbound,41.3487556,-105.6368868
I 80,Westbound,41.3481848,-105.635618
I 80,Westbound,41.3477627,-105.6346895
I 80,Westbound,41.3475187,-105.63416
I 80,Westbound,41.3474032,-105.6339066
I 80,Westbound,41.3474032,-105.6339066
I 80,Westbound,41.34737759,-105.6338504
I 80,Westbound,41.346758,-105.6324855
I 80,Westbound,41.3461848,-105.6312095
I 80,Westbound,41.3449284,-105.6284396
I 80,Westbound,41.3440811,-105.6265756
I 80,Westbound,41.343447,-105.6251856
I 80,Westbound,41.342833,-105.6238245
I 80,Westbound,41.3420174,-105.6220255
I 80,Westbound,41.3415964,-105.6211083
I 80,Westbound,41.3414638,-105.6208223
I 80,Westbound,41.3413668,-105.620617
I 80,Westbound,41.3412601,-105.6203994
I 80,Westbound,41.3411372,-105.6201611
I 80,Westbound,41.3409933,-105.6198977
I 80,Westbound,41.3408666,-105.619678
I 80,Westbound,41.3407304,-105.6194553
I 80,Westbound,41.3405794,-105.6192252
I 80,Westbound,41.3404317,-105.6190154
I 80,Westbound,41.340279,-105.618813
I 80,Westbound,41.3401372,-105.618637
I 80,Westbound,41.3399642,-105.6184363
I 80,Westbound,41.3397916,-105.6182494
I 80,Westbound,41.3396376,-105.6180929
I 80,Westbound,41.3394618,-105.617927
I 80,Westbound,41.3392813,-105.6177691
I 80,Westbound,41.3390913,-105.617614
I 80,Westbound,41.338903,-105.6174717
I 80,Westbound,41.3387168,-105.6173426
I 80,Westbound,41.3385141,-105.617214
I 80,Westbound,41.3383206,-105.6171018
I 80,Westbound,41.3381179,-105.6169938
I 80,Westbound,41.337906,-105.6168917
I 80,Westbound,41.337705,-105.6168049
I 80,Westbound,41.3374951,-105.6167254
I 80,Westbound,41.3372558,-105.616649
I 80,Westbound,41.3370701,-105.6165981
I 80,Westbound,41.3368492,-105.6165467
I 80,Westbound,41.3366416,-105.6165066
I 80,Westbound,41.3365845,-105.6164971
I 80,Westbound,41.3364196,-105.6164705
I 80,Westbound,41.3362112,-105.6164419
I 80,Westbound,41.3359888,-105.616416
I 80,Westbound,41.3358521,-105.6164024
I 80,Westbound,41.33504626,-105.6163281
I 80,Westbound,41.33497944,-105.616325
I 80,Westbound,41.33488283,-105.6163176
I 80,Westbound,41.33414989,-105.6162616
I 80,Westbound,41.333158,-105.6161659
I 80,Westbound,41.333158,-105.6161659
I 80,Westbound,41.33282426,-105.6161352
I 80,Westbound,41.33258737,-105.6161167
I 80,Westbound,41.33130448,-105.6160053
I 80,Westbound,41.3305798,-105.6159423
I 80,Westbound,41.329767,-105.6158695
I 80,Westbound,41.3291146,-105.6158133
I 80,Westbound,41.3284435,-105.6157521
I 80,Westbound,41.328218,-105.6157358
I 80,Westbound,41.32794907,-105.6157126
I 80,Westbound,41.32794907,-105.6157126
I 80,Westbound,41.327102,-105.6156383
I 80,Westbound,41.3258222,-105.615531
I 80,Westbound,41.32440379,-105.6154065
I 80,Westbound,41.3235766,-105.6153339
I 80,Westbound,41.3235766,-105.6153339
I 80,Westbound,41.32317346,-105.6152988
I 80,Westbound,41.3229206,-105.6152768
I 80,Westbound,41.3215058,-105.6151495
I 80,Westbound,41.3208012,-105.6150901
I 80,Westbound,41.3197701,-105.6149988
I 80,Westbound,41.3191951,-105.6149503
I 80,Westbound,41.3183893,-105.6148763
I 80,Westbound,41.3179455,-105.614843
I 80,Westbound,41.31765561,-105.6148182
I 80,Westbound,41.31765561,-105.6148182
I 80,Westbound,41.31646644,-105.6147154
I 80,Westbound,41.3152855,-105.6146134
I 80,Westbound,41.3152855,-105.6146134
I 80,Westbound,41.3147212,-105.6145661
I 80,Westbound,41.3129833,-105.6144132
I 80,Westbound,41.31233138,-105.6143574
I 80,Westbound,41.3114269,-105.61428
I 80,Westbound,41.31064,-105.6142077
I 80,Westbound,41.3100036,-105.6141534
I 80,Westbound,41.3097985,-105.6141335
I 80,Westbound,41.3095985,-105.6141105
I 80,Westbound,41.3092116,-105.6140609
I 80,Westbound,41.30902139,-105.6140427
I 80,Westbound,41.30902139,-105.6140427
I 80,Westbound,41.3087787,-105.6140251
I 80,Westbound,41.3081829,-105.6139872
I 80,Westbound,41.3079868,-105.6139717
I 80,Westbound,41.3064494,-105.6138373
I 80,Westbound,41.306336,-105.6138271
I 80,Westbound,41.3061164,-105.613804
I 80,Westbound,41.3059182,-105.6137776
I 80,Westbound,41.305837,-105.6137635
I 80,Westbound,41.3057124,-105.6137418
I 80,Westbound,41.3055194,-105.6136992
I 80,Westbound,41.3053105,-105.6136425
I 80,Westbound,41.3050942,-105.6135711
I 80,Westbound,41.3048838,-105.6134904
I 80,Westbound,41.3046737,-105.6133978
I 80,Westbound,41.3044464,-105.6132815
I 80,Westbound,41.3042497,-105.6131668
I 80,Westbound,41.3040767,-105.613054
I 80,Westbound,41.3038574,-105.6128964
I 80,Westbound,41.3036752,-105.6127501
I 80,Westbound,41.3034927,-105.612588
I 80,Westbound,41.3033213,-105.6124225
I 80,Westbound,41.3031448,-105.6122365
I 80,Westbound,41.3029866,-105.6120521
I 80,Westbound,41.3029082,-105.6119531
I 80,Westbound,41.3029082,-105.6119531
I 80,Westbound,41.3028298,-105.6118536
I 80,Westbound,41.3026794,-105.6116468
I 80,Westbound,41.3025318,-105.6114258
I 80,Westbound,41.302396,-105.6112051
I 80,Westbound,41.3022677,-105.610978
I 80,Westbound,41.3021469,-105.6107451
I 80,Westbound,41.3020409,-105.6105243
I 80,Westbound,41.302012,-105.6104594
I 80,Westbound,41.3019316,-105.6102733
I 80,Westbound,41.3018317,-105.6100178
I 80,Westbound,41.3017388,-105.6097595
I 80,Westbound,41.3016725,-105.6095602
I 80,Westbound,41.301581,-105.609264
I 80,Westbound,41.3015039,-105.6089927
I 80,Westbound,41.3014483,-105.60879
I 80,Westbound,41.3013013,-105.6082448
I 80,Westbound,41.3011889,-105.6078338
I 80,Westbound,41.3011554,-105.6076865
I 80,Westbound,41.3009993,-105.6071104
I 80,Westbound,41.3002637,-105.6043689
I 80,Westbound,41.3000434,-105.6035533
I 80,Westbound,41.2999057,-105.6030369
I 80,Westbound,41.2995819,-105.6018466
I 80,Westbound,41.299387,-105.6011244
I 80,Westbound,41.2989327,-105.5994226
I 80,Westbound,41.29855796,-105.5980419
I 80,Westbound,41.2984147,-105.5975141
I 80,Westbound,41.29832312,-105.5971689
I 80,Westbound,41.2980342,-105.5960797
I 80,Westbound,41.2978974,-105.5955731
I 80,Westbound,41.29766462,-105.594722
I 80,Westbound,41.29766462,-105.594722
I 80,Westbound,41.29764884,-105.5946641
I 80,Westbound,41.29764884,-105.5946641
I 80,Westbound,41.2972911,-105.5933367
I 80,Westbound,41.2970986,-105.5926167
I 80,Westbound,41.296843,-105.5916713
I 80,Westbound,41.29681875,-105.5915807
I 80,Westbound,41.2966496,-105.5909489
I 80,Westbound,41.2964213,-105.5901069
I 80,Westbound,41.2961221,-105.5889942
I 80,Westbound,41.29551781,-105.5867352
I 80,Westbound,41.2953988,-105.5862903
I 80,Westbound,41.2947301,-105.5838114
I 80,Westbound,41.2947301,-105.5838114
I 80,Westbound,41.29455842,-105.5831761
I 80,Westbound,41.2944978,-105.5829517
I 80,Westbound,41.2942733,-105.582104
I 80,Westbound,41.2940988,-105.5814545
I 80,Westbound,41.29373024,-105.5801004
I 80,Westbound,41.29373024,-105.5801004
I 80,Westbound,41.2935376,-105.5793783
I 80,Westbound,41.2930208,-105.57747
I 80,Westbound,41.2929497,-105.5771938
I 80,Westbound,41.2928897,-105.5769527
I 80,Westbound,41.2927383,-105.5763272
I 80,Westbound,41.2926428,-105.575915
I 80,Westbound,41.2925418,-105.5754655
I 80,Westbound,41.2924302,-105.5749513
I 80,Westbound,41.2923794,-105.5747067
I 80,Westbound,41.2923151,-105.5743889
I 80,Westbound,41.2922058,-105.573824
I 80,Westbound,41.2920995,-105.5732381
I 80,Westbound,41.2920439,-105.5729168
I 80,Westbound,41.2919561,-105.5723832
I 80,Westbound,41.2918795,-105.5718852
I 80,Westbound,41.2918289,-105.5715345
I 80,Westbound,41.2917753,-105.5711407
I 80,Westbound,41.2917152,-105.5706749
I 80,Westbound,41.2916767,-105.5703606
I 80,Westbound,41.2916144,-105.5698257
I 80,Westbound,41.2915839,-105.5695503
I 80,Westbound,41.2915523,-105.5692446
I 80,Westbound,41.2915257,-105.5689671
I 80,Westbound,41.2914996,-105.5686704
I 80,Westbound,41.2914712,-105.5683092
I 80,Westbound,41.2914144,-105.5675353
I 80,Westbound,41.2913745,-105.5669542
I 80,Westbound,41.291357,-105.5666623
I 80,Westbound,41.2913427,-105.5663794
I 80,Westbound,41.2913302,-105.5660871
I 80,Westbound,41.2913182,-105.5657568
I 80,Westbound,41.29130883,-105.5654182
I 80,Westbound,41.2913033,-105.5651525
I 80,Westbound,41.2912973,-105.5647184
I 80,Westbound,41.291291,-105.5640316
I 80,Westbound,41.2912895,-105.5637316
I 80,Westbound,41.2912906,-105.563161
I 80,Westbound,41.2912873,-105.5625061
I 80,Westbound,41.2912877,-105.5613586
I 80,Westbound,41.2912844,-105.5599741
I 80,Westbound,41.2912844,-105.5549856
I 80,Westbound,41.2912816,-105.5529624
I 80,Westbound,41.2912823,-105.5523424
I 80,Westbound,41.2912802,-105.5512234
I 80,Westbound,41.2912794,-105.5491078
I 80,Westbound,41.2912756,-105.5464217
I 80,Westbound,41.2912764,-105.5455508
I 80,Westbound,41.2912736,-105.5427632
I 80,Westbound,41.2912728,-105.5395826
I 80,Westbound,41.2912716,-105.5392135
I 80,Westbound,41.291266,-105.5386657
I 80,Westbound,41.29126797,-105.5381984
I 80,Westbound,41.29126797,-105.5381984
I 80,Westbound,41.29126842,-105.537705
I 80,Westbound,41.2912698,-105.5361719
I 80,Westbound,41.29126941,-105.5347734
I 80,Westbound,41.29126941,-105.5347734
I 80,Westbound,41.2912691,-105.5337127
I 80,Westbound,41.2912686,-105.5331344
I 80,Westbound,41.2912653,-105.5324854
I 80,Westbound,41.2912656,-105.5313675
I 80,Westbound,41.29126457,-105.5311419
I 80,Westbound,41.2912643,-105.5310835
I 80,Westbound,41.2912618,-105.5307526
I 80,Westbound,41.291258,-105.5304979
I 80,Westbound,41.2912489,-105.5301686
I 80,Westbound,41.2912357,-105.5298778
I 80,Westbound,41.2912216,-105.5296624
I 80,Westbound,41.2912165,-105.5295875
I 80,Westbound,41.291191,-105.5293071
I 80,Westbound,41.2911547,-105.5290194
I 80,Westbound,41.2911066,-105.5287346
I 80,Westbound,41.2910913,-105.5286566
I 80,Westbound,41.2910913,-105.5286566
I 80,Westbound,41.29108197,-105.528609
I 80,Westbound,41.29108197,-105.528609
I 80,Westbound,41.29107291,-105.5285628
I 80,Westbound,41.29107291,-105.5285628
I 80,Westbound,41.2910516,-105.5284541
I 80,Westbound,41.2909885,-105.528176
I 80,Westbound,41.290917,-105.5279013
I 80,Westbound,41.2908367,-105.527631
I 80,Westbound,41.2907417,-105.5273503
I 80,Westbound,41.2906389,-105.5270801
I 80,Westbound,41.290546,-105.5268569
I 80,Westbound,41.2904356,-105.5266132
I 80,Westbound,41.2903146,-105.5263669
I 80,Westbound,41.2901782,-105.5261118
I 80,Westbound,41.2900357,-105.5258731
I 80,Westbound,41.2898955,-105.5256591
I 80,Westbound,41.2897389,-105.5254391
I 80,Westbound,41.2895867,-105.5252412
I 80,Westbound,41.2894304,-105.5250526
I 80,Westbound,41.2892636,-105.5248622
I 80,Westbound,41.28921632,-105.5248115
I 80,Westbound,41.2890932,-105.5246793
I 80,Westbound,41.2889015,-105.5244842
I 80,Westbound,41.2887421,-105.5243279
I 80,Westbound,41.2884774,-105.5240723
