ROUTE,LATITUDE,LONGITUDE
I 80,41.59934755,-109.1546976
I 80,41.59966385,-109.1542997
I 80,41.6000403,-109.153855
I 80,41.60245385,-109.1510652
I 80,41.6031748,-109.1502243
I 80,41.60336755,-109.149991
I 80,41.6036845,-109.149591
I 80,41.60387735,-109.1493378
I 80,41.60414405,-109.1489752
I 80,41.60446635,-109.1485127
I 80,41.60475215,-109.1480769
I 80,41.60511005,-109.1474961
I 80,41.60539075,-109.1470072
I 80,41.60566345,-109.146502
I 80,41.60592835,-109.1459783
I 80,41.6061774,-109.1454531
I 80,41.6064199,-109.1449066
I 80,41.6066799,-109.1442721
I 80,41.60699225,-109.1434614
I 80,41.61088775,-109.1330529
I 80,41.612744,-109.1280733
I 80,41.6130367,-109.1272904
I 80,41.6156258,-109.1203646
I 80,41.61873125,-109.1120671
I 80,41.6209858,-109.1060185
I 80,41.62344885,-109.0994366
I 80,41.62447775,-109.0966697
I 80,41.6265508,-109.0911284
I 80,41.6280765,-109.0870311
I 80,41.62858085,-109.085663
I 80,41.62876215,-109.0851551
I 80,41.6288924,-109.08477
I 80,41.62906935,-109.0842021
I 80,41.62923935,-109.0836055
I 80,41.62940985,-109.0829412
I 80,41.6295925,-109.082135
I 80,41.62970725,-109.0815581
I 80,41.6298105,-109.080982
I 80,41.6299761,-109.0800047
I 80,41.63024354,-109.0783938
I 80,41.63026356,-109.0782732
I 80,41.6333559,-109.0596463
I 80,41.6352228,-109.0484189
I 80,41.63552995,-109.0465966
I 80,41.63561485,-109.0461287
I 80,41.63572,-109.0456057
I 80,41.6358196,-109.0451597
I 80,41.6359296,-109.044703
I 80,41.6360339,-109.0442959
I 80,41.6361741,-109.0437876
I 80,41.636333,-109.0432552
I 80,41.63645685,-109.0428682
I 80,41.63661455,-109.0424075
I 80,41.63682215,-109.0418375
I 80,41.63702195,-109.0413249
I 80,41.6372453,-109.0407836
I 80,41.63834655,-109.0382136
I 80,41.6414878,-109.0308452
I 80,41.6420361,-109.0295696
I 80,41.6442511,-109.024361
I 80,41.6452048,-109.0221333
I 80,41.6475717,-109.0165769
I 80,41.64854595,-109.0143038
I 80,41.64963385,-109.0117445
I 80,41.6522386,-109.0056446
I 80,41.653345,-109.0030378
I 80,41.65417573,-109.001091
I 80,41.65342599,-109.0028481
I 80,41.6564709,-108.9957113
I 80,41.6578008,-108.9925767
I 80,41.6627096,-108.9810638
I 80,41.6654345,-108.9746547
I 80,41.66577135,-108.9738505
I 80,41.6659952,-108.9732897
I 80,41.6662341,-108.9726448
I 80,41.6664372,-108.9720466
I 80,41.66659395,-108.9715374
I 80,41.66674125,-108.9710251
I 80,41.66683785,-108.9706697
I 80,41.6669793,-108.9701146
I 80,41.667106,-108.9695575
I 80,41.66721885,-108.9690058
I 80,41.6672946,-108.9685929
I 80,41.6673978,-108.9679611
I 80,41.66753025,-108.9670591
I 80,41.66786355,-108.9646166
I 80,41.66866855,-108.9586353
I 80,41.6687813,-108.9577387
I 80,41.66886855,-108.9569904
I 80,41.66895815,-108.9561411
I 80,41.66901445,-108.9555284
I 80,41.66908675,-108.9545878
I 80,41.66913225,-108.9538359
I 80,41.66918525,-108.9526509
I 80,41.66921155,-108.951745
I 80,41.6692355,-108.9500856
I 80,41.66925967,-108.9476136
I 80,41.66931255,-108.9421299
I 80,41.66933375,-108.9403842
I 80,41.66935045,-108.9395139
I 80,41.66937485,-108.9388116
I 80,41.6694208,-108.9380068
I 80,41.66946825,-108.9373952
I 80,41.6695297,-108.9367916
I 80,41.66964865,-108.9358499
I 80,41.669729,-108.9352984
I 80,41.6697989,-108.9348702
I 80,41.6698828,-108.9344014
I 80,41.66994695,-108.9340766
I 80,41.6700665,-108.9335004
I 80,41.6701969,-108.9329078
I 80,41.6703172,-108.9324058
I 80,41.6704138,-108.9320298
I 80,41.6705401,-108.931569
I 80,41.67065705,-108.9311652
I 80,41.670827,-108.9306082
I 80,41.67095405,-108.9302115
I 80,41.67095911,-108.9301966
I 80,41.6710734,-108.9298583
I 80,41.6712152,-108.9294615
I 80,41.67142055,-108.9289164
I 80,41.6716329,-108.9283827
I 80,41.67184235,-108.9278836
I 80,41.67206385,-108.9273774
I 80,41.67221945,-108.9270382
I 80,41.6724186,-108.9266264
I 80,41.67259655,-108.9262772
I 80,41.67278765,-108.9259217
I 80,41.6729495,-108.9256417
I 80,41.67314575,-108.9253278
I 80,41.67336515,-108.925008
I 80,41.6735322,-108.9247859
I 80,41.6737111,-108.9245664
I 80,41.6739388,-108.9243116
I 80,41.67413295,-108.924115
I 80,41.6743361,-108.9239274
I 80,41.6745201,-108.9237699
I 80,41.67473145,-108.9236023
I 80,41.674914,-108.9234674
I 80,41.67508935,-108.9233464
I 80,41.67541225,-108.9231457
I 80,41.67560365,-108.9230406
I 80,41.67581805,-108.9229331
I 80,41.6761658,-108.9227782
I 80,41.67660885,-108.9226028
I 80,41.6793543,-108.9215866
I 80,41.6798292,-108.9214044
I 80,41.6801389,-108.9212785
I 80,41.6804882,-108.9211228
I 80,41.68089535,-108.9209193
I 80,41.68129365,-108.9206986
I 80,41.68169605,-108.9204536
I 80,41.6819404,-108.9202915
I 80,41.68230095,-108.9200388
I 80,41.6827054,-108.9197303
I 80,41.6829108,-108.9195613
I 80,41.6832568,-108.9192622
I 80,41.68348365,-108.9190565
I 80,41.6836891,-108.9188613
I 80,41.683902,-108.9186489
I 80,41.68412235,-108.9184184
I 80,41.6844278,-108.9180828
I 80,41.68463435,-108.9178441
I 80,41.6849218,-108.9174927
I 80,41.6851032,-108.9172583
I 80,41.68543155,-108.9168036
I 80,41.68572395,-108.9163732
I 80,41.68589665,-108.9161083
I 80,41.6861087,-108.9157629
I 80,41.6863339,-108.9153719
I 80,41.68651115,-108.9150471
I 80,41.6867489,-108.9145851
I 80,41.6869765,-108.9141097
I 80,41.68712005,-108.9137925
I 80,41.6873255,-108.9133061
I 80,41.68756305,-108.9127111
I 80,41.6889254,-108.9092299
I 80,41.68951405,-108.9077129
I 80,41.690049,-108.9063576
I 80,41.69077225,-108.9044849
I 80,41.6909522,-108.9039962
I 80,41.6910459,-108.9037266
I 80,41.69122485,-108.9031672
I 80,41.6913898,-108.9025898
I 80,41.69154315,-108.9019923
I 80,41.69169425,-108.9013074
I 80,41.6917617,-108.9009679
I 80,41.69182105,-108.9006409
I 80,41.6918869,-108.9002359
I 80,41.69193655,-108.8998923
I 80,41.6920167,-108.8992291
I 80,41.6920725,-108.8986149
I 80,41.6921088,-108.8980525
I 80,41.69212485,-108.8977079
I 80,41.69213865,-108.8971291
I 80,41.692138,-108.8966901
I 80,41.69212605,-108.8961251
I 80,41.6921041,-108.8956308
I 80,41.69206985,-108.895107
I 80,41.6920201,-108.8945563
I 80,41.691949,-108.8939364
I 80,41.69101715,-108.8866839
I 80,41.69090585,-108.8857722
I 80,41.6908522,-108.8852168
I 80,41.6908294,-108.884891
I 80,41.6908136,-108.8845633
I 80,41.69080555,-108.8842931
I 80,41.6908027,-108.8839624
I 80,41.6908067,-108.883676
I 80,41.6908207,-108.8833248
I 80,41.6908414,-108.8830062
I 80,41.6908654,-108.8827337
I 80,41.69089685,-108.8824447
I 80,41.69093835,-108.8821223
I 80,41.69098205,-108.8818316
I 80,41.69103275,-108.8815354
I 80,41.6911511,-108.8809317
I 80,41.69128815,-108.8803103
I 80,41.69313235,-108.8722301
I 80,41.6932904,-108.8715068
I 80,41.69340925,-108.8708896
I 80,41.693498,-108.8703185
I 80,41.6935714,-108.8697325
I 80,41.69363525,-108.8691089
I 80,41.693678,-108.8685534
I 80,41.69370785,-108.867973
I 80,41.6937244,-108.8673625
I 80,41.693724,-108.8667777
I 80,41.69371065,-108.8662689
I 80,41.69369285,-108.8659063
I 80,41.69365545,-108.8653691
I 80,41.69360335,-108.8648009
I 80,41.6935641,-108.8644462
I 80,41.6934933,-108.8639081
I 80,41.6934431,-108.863584
I 80,41.69334455,-108.863019
I 80,41.69327545,-108.8626675
I 80,41.69316025,-108.8621308
I 80,41.69301435,-108.8614854
I 80,41.69238805,-108.8587556
I 80,41.6916006,-108.8553527
I 80,41.6905738,-108.8508682
I 80,41.6903022,-108.8497022
I 80,41.6893469,-108.8455419
I 80,41.688656,-108.8425089
I 80,41.6885477,-108.8419969
I 80,41.68848975,-108.8417013
I 80,41.68837845,-108.8410792
I 80,41.6883282,-108.8407605
I 80,41.6882483,-108.8401902
I 80,41.68817645,-108.8396091
I 80,41.6881495,-108.8393581
I 80,41.68808475,-108.83864
I 80,41.68805435,-108.8381885
I 80,41.68803445,-108.8378025
I 80,41.6880222,-108.8374469
I 80,41.68801125,-108.8368977
I 80,41.6880092,-108.8365124
I 80,41.68801555,-108.8359729
I 80,41.6880319,-108.8353951
I 80,41.6880636,-108.8345369
I 80,41.6885489,-108.8223255
I 80,41.6886367,-108.8199439
I 80,41.68865215,-108.8192743
I 80,41.68865335,-108.8189963
I 80,41.688649,-108.8187084
I 80,41.68862575,-108.8182188
I 80,41.6885811,-108.8177273
I 80,41.6885349,-108.8173703
I 80,41.688481,-108.8170377
I 80,41.68844235,-108.8168288
I 80,41.68838505,-108.8165573
I 80,41.68830565,-108.8162291
I 80,41.68822815,-108.8159501
I 80,41.6881375,-108.8156582
I 80,41.68802925,-108.8153447
I 80,41.6878574,-108.8148967
I 80,41.68762165,-108.8143369
I 80,41.687311,-108.8136465
I 80,41.6842714,-108.8071204
I 80,41.68392865,-108.8063782
I 80,41.6837155,-108.8058987
I 80,41.68347685,-108.8053214
I 80,41.6833042,-108.8048686
I 80,41.68317965,-108.8045226
I 80,41.68298375,-108.8039303
I 80,41.68291255,-108.8036974
I 80,41.6827671,-108.8031849
I 80,41.68260585,-108.8025455
I 80,41.68248525,-108.8020054
I 80,41.68234135,-108.8013272
I 80,41.68162565,-108.7978476
I 80,41.68160392,-108.7977429
I 80,41.6800968,-108.7904783
I 80,41.67961584,-108.7881702
I 80,41.67935252,-108.7869066
I 80,41.67875805,-108.7840538
I 80,41.67844669,-108.7825416
I 80,41.6772161,-108.7765942
I 80,41.6769988,-108.7755066
I 80,41.67688565,-108.7749075
I 80,41.6767798,-108.7743063
I 80,41.6766398,-108.7734519
I 80,41.6765539,-108.7728837
I 80,41.6764505,-108.7721447
I 80,41.67636185,-108.7714467
I 80,41.67631085,-108.7710013
I 80,41.67624995,-108.7703923
I 80,41.67615295,-108.7692344
I 80,41.6759131,-108.7659682
I 80,41.6753724,-108.7585272
I 80,41.67525655,-108.7568733
I 80,41.67512255,-108.7550778
I 80,41.674854,-108.7513208
I 80,41.6747359,-108.7497369
I 80,41.67465555,-108.7485713
I 80,41.6744528,-108.7458518
I 80,41.67441235,-108.7454014
I 80,41.6743635,-108.7449515
I 80,41.67429185,-108.7443782
I 80,41.67424195,-108.7440291
I 80,41.6741873,-108.7436867
I 80,41.674089,-108.7431244
I 80,41.67394345,-108.7423866
I 80,41.67384235,-108.7419312
I 80,41.67371885,-108.7414267
I 80,41.6735974,-108.7409626
I 80,41.6734604,-108.7404757
I 80,41.6733526,-108.7401177
I 80,41.6731909,-108.7396147
I 80,41.6730201,-108.7391192
I 80,41.6729005,-108.738793
I 80,41.67269895,-108.7382783
I 80,41.67247465,-108.7377358
I 80,41.6722631,-108.7372533
I 80,41.67210555,-108.7369107
I 80,41.6718972,-108.7364837
I 80,41.6716558,-108.7360192
I 80,41.67140075,-108.7355514
I 80,41.6711695,-108.7351492
I 80,41.67087805,-108.7346697
I 80,41.67056855,-108.7341872
I 80,41.6682661,-108.7306898
I 80,41.6621613,-108.7214409
I 80,41.6574478,-108.7143097
I 80,41.6555772,-108.7114882
I 80,41.65518795,-108.7108918
I 80,41.6548739,-108.7103974
I 80,41.65457845,-108.709919
I 80,41.6541799,-108.7092474
I 80,41.6538858,-108.7087321
I 80,41.65360845,-108.7082315
I 80,41.65325475,-108.7075678
I 80,41.65293685,-108.706953
I 80,41.65268035,-108.7064391
I 80,41.6524419,-108.7059454
I 80,41.65216985,-108.705364
I 80,41.65196535,-108.7049151
I 80,41.65173125,-108.7043822
I 80,41.651505,-108.7038479
I 80,41.65129465,-108.7033316
I 80,41.6509502,-108.7024463
I 80,41.6505779,-108.7014368
I 80,41.6502224,-108.7003902
I 80,41.64988015,-108.699309
I 80,41.6497224,-108.6987833
I 80,41.64953125,-108.6981181
I 80,41.64925555,-108.6970978
I 80,41.64911295,-108.6965255
I 80,41.6489818,-108.6959687
I 80,41.6488443,-108.6953658
I 80,41.6487151,-108.694774
I 80,41.6486053,-108.6942316
I 80,41.6485011,-108.6936823
I 80,41.64838455,-108.6930429
I 80,41.64829065,-108.6924942
I 80,41.64819975,-108.6919292
I 80,41.6481137,-108.6913589
I 80,41.64804985,-108.6908962
I 80,41.6479746,-108.6902999
I 80,41.6478933,-108.6896025
I 80,41.64783805,-108.6890813
I 80,41.64775105,-108.6881232
I 80,41.64770445,-108.6875336
I 80,41.64766365,-108.6869369
I 80,41.6476179,-108.686026
I 80,41.6475721,-108.6846184
I 80,41.64735162,-108.6764515
I 80,41.64701072,-108.6638243
I 80,41.64699986,-108.6634218
I 80,41.6469036,-108.6598564
I 80,41.64677525,-108.6552588
I 80,41.64675015,-108.6543597
I 80,41.64673375,-108.6535401
I 80,41.6467296,-108.6528841
I 80,41.64673535,-108.652087
I 80,41.6467484,-108.6514052
I 80,41.6467813,-108.6503656
I 80,41.6468153,-108.6496581
I 80,41.6468882,-108.6485526
I 80,41.646965,-108.647632
I 80,41.64883277,-108.6273287
I 80,41.64915045,-108.6238713
I 80,41.64942135,-108.6208823
I 80,41.6495407,-108.6194654
I 80,41.64959735,-108.6186328
I 80,41.6496338,-108.6179494
I 80,41.6496643,-108.6171797
I 80,41.6496844,-108.6163662
I 80,41.6496932,-108.6154655
I 80,41.64968745,-108.6145542
I 80,41.64967025,-108.6137014
I 80,41.649644,-108.6129727
I 80,41.64959095,-108.6119545
I 80,41.6495132,-108.6108231
I 80,41.64943855,-108.6099803
I 80,41.64933315,-108.6089993
I 80,41.64917735,-108.6077283
I 80,41.64609315,-108.583565
I 80,41.64593155,-108.5821625
I 80,41.64578005,-108.5806531
I 80,41.6457036,-108.5798245
I 80,41.64562495,-108.5788885
I 80,41.6455578,-108.5779998
I 80,41.64551955,-108.5774289
I 80,41.6454618,-108.5764686
I 80,41.64536005,-108.5746912
I 80,41.64438305,-108.5583939
I 80,41.6440887,-108.5534001
I 80,41.64390305,-108.5503846
I 80,41.6435529,-108.5444981
I 80,41.643182,-108.5383954
I 80,41.64294177,-108.5343551
I 80,41.64288118,-108.5332776
I 80,41.64276258,-108.531355
I 80,41.64267638,-108.5298387
I 80,41.6423794,-108.5250397
I 80,41.6411782,-108.5050609
I 80,41.64067394,-108.4967694
I 80,41.64066713,-108.4966574
I 80,41.64004873,-108.4864892
I 80,41.6398874,-108.4838407
I 80,41.6392741,-108.4736045
I 80,41.63842605,-108.4596873
I 80,41.63818349,-108.4556228
I 80,41.63590695,-108.4183682
I 80,41.63581455,-108.4168133
I 80,41.63575475,-108.4156896
I 80,41.63563615,-108.4130189
I 80,41.63551214,-108.410342
I 80,41.6353632,-108.4071271
I 80,41.6352644,-108.4053167
I 80,41.63519945,-108.4043414
I 80,41.6351354,-108.4034689
I 80,41.6345398,-108.3957212
I 80,41.63441635,-108.3939884
I 80,41.63371565,-108.3826673
I 80,41.63347298,-108.3786721
I 80,41.63319665,-108.3741227
I 80,41.63251015,-108.3630125
I 80,41.63235705,-108.3606622
I 80,41.63223495,-108.3590369
I 80,41.63213955,-108.3576959
I 80,41.63207365,-108.3566978
I 80,41.63202485,-108.3558665
I 80,41.63194895,-108.3543093
I 80,41.6318925,-108.3527876
I 80,41.63172223,-108.347818
I 80,41.6313687,-108.3375001
I 80,41.63122245,-108.3334445
I 80,41.63095535,-108.3257563
I 80,41.6309058,-108.3244433
I 80,41.6308142,-108.3217024
I 80,41.63073895,-108.3196561
I 80,41.63039741,-108.3098825
I 80,41.6303601,-108.3088149
I 80,41.63028298,-108.3066622
I 80,41.63016638,-108.3034074
I 80,41.63007116,-108.3007495
I 80,41.63001858,-108.2990932
I 80,41.6299011,-108.2959789
I 80,41.62975035,-108.2916076
I 80,41.6297179,-108.2905302
I 80,41.62971155,-108.2899592
I 80,41.62971395,-108.2896684
I 80,41.62972645,-108.289158
I 80,41.62975695,-108.2884865
I 80,41.6297752,-108.288183
I 80,41.62981665,-108.287626
I 80,41.62987575,-108.2870265
I 80,41.6299521,-108.2864165
I 80,41.630076,-108.2855625
I 80,41.6305215,-108.2826491
I 80,41.6307398,-108.2812591
I 80,41.63104705,-108.2792561
I 80,41.631526,-108.2761977
I 80,41.6330992,-108.2660297
I 80,41.63369605,-108.2622039
I 80,41.63376442,-108.2617565
I 80,41.6343712,-108.2577853
I 80,41.6352971,-108.2518183
I 80,41.63637825,-108.2447921
I 80,41.6372943,-108.2388763
I 80,41.6374906,-108.2375654
I 80,41.63761635,-108.2366173
I 80,41.6377153,-108.2357647
I 80,41.63784445,-108.2345408
I 80,41.6401563,-108.2115788
I 80,41.64112905,-108.202
I 80,41.64151155,-108.1981412
I 80,41.64191065,-108.1942234
I 80,41.64271765,-108.1861608
I 80,41.64285125,-108.1848817
I 80,41.6433227,-108.1801638
I 80,41.64339029,-108.1794979
I 80,41.64375755,-108.1758792
I 80,41.64406975,-108.1727389
I 80,41.6443405,-108.1700821
I 80,41.6445767,-108.1676768
I 80,41.64471525,-108.166344
I 80,41.64535105,-108.1599983
I 80,41.6455142,-108.1584871
I 80,41.6455843,-108.1579126
I 80,41.645667,-108.157293
I 80,41.64579005,-108.1564491
I 80,41.64592865,-108.1556009
I 80,41.6460923,-108.154695
I 80,41.64626955,-108.1537926
I 80,41.648221,-108.1445694
I 80,41.6510802,-108.1310984
I 80,41.6516703,-108.1283044
I 80,41.6531709,-108.1211992
I 80,41.6534037,-108.1200449
I 80,41.65364465,-108.1187745
I 80,41.65379775,-108.1178883
I 80,41.6539338,-108.1170341
I 80,41.65408515,-108.1160064
I 80,41.65420985,-108.1151151
I 80,41.655847,-108.103027
I 80,41.65637205,-108.0991502
I 80,41.65687985,-108.095443
I 80,41.6573879,-108.0916598
I 80,41.66104659,-108.0645849
I 80,41.6633228,-108.0477398
I 80,41.66371786,-108.0448002
I 80,41.66366099,-108.0452235
I 80,41.66548388,-108.0316521
I 80,41.6663683,-108.025068
I 80,41.6677865,-108.0145572
I 80,41.668078,-108.0123633
I 80,41.6686282,-108.0083033
I 80,41.66920985,-108.0039481
I 80,41.6704543,-107.9946988
I 80,41.6708669,-107.9916997
I 80,41.6709883,-107.9908843
I 80,41.6710869,-107.990297
I 80,41.67121575,-107.9896289
I 80,41.6713098,-107.9891919
I 80,41.6713908,-107.9888409
I 80,41.67159225,-107.988052
I 80,41.6717696,-107.9874241
I 80,41.6719589,-107.9868219
I 80,41.6722194,-107.9860766
I 80,41.6723504,-107.9857251
I 80,41.6725217,-107.9852863
I 80,41.67277335,-107.9846853
I 80,41.6730113,-107.9841502
I 80,41.67366095,-107.9827209
I 80,41.674625,-107.9806121
I 80,41.67737325,-107.9746002
I 80,41.67819614,-107.9727929
I 80,41.67947905,-107.9699751
I 80,41.68446945,-107.9590523
I 80,41.6879829,-107.9513461
I 80,41.6883237,-107.9505864
I 80,41.68855345,-107.9500471
I 80,41.68877605,-107.9494859
I 80,41.6889804,-107.9489324
I 80,41.6892119,-107.9482444
I 80,41.68952905,-107.9472129
I 80,41.69203896,-107.9387889
I 80,41.69514167,-107.9283512
I 80,41.69530125,-107.9278136
I 80,41.6961802,-107.9248747
I 80,41.69968665,-107.9130694
I 80,41.7024158,-107.9039014
I 80,41.7028239,-107.9025133
I 80,41.70297905,-107.9019736
I 80,41.7032249,-107.9010885
I 80,41.703427,-107.9003233
I 80,41.70356835,-107.8997603
I 80,41.7036937,-107.8992416
I 80,41.7038316,-107.8986386
I 80,41.70400365,-107.8978297
I 80,41.7041319,-107.8971958
I 80,41.7043363,-107.8961272
I 80,41.70447835,-107.8953108
I 80,41.70461955,-107.8944141
I 80,41.7047478,-107.8934998
I 80,41.70488785,-107.8923812
I 80,41.70498905,-107.8914478
I 80,41.7050721,-107.8905469
I 80,41.70516455,-107.8892927
I 80,41.7052581,-107.8877733
I 80,41.70533495,-107.886196
I 80,41.70578775,-107.8757407
I 80,41.70596805,-107.8713332
I 80,41.7060284,-107.8695385
I 80,41.70605565,-107.868341
I 80,41.7060613,-107.8677037
I 80,41.7060594,-107.8668855
I 80,41.70604815,-107.8661448
I 80,41.7060291,-107.8654497
I 80,41.70599435,-107.8646021
I 80,41.70594335,-107.8636573
I 80,41.7058839,-107.8627743
I 80,41.7058336,-107.862156
I 80,41.70574365,-107.8612088
I 80,41.70561385,-107.8600385
I 80,41.7048708,-107.8537057
I 80,41.70471455,-107.8524154
I 80,41.7046138,-107.8515246
I 80,41.70431455,-107.8490275
I 80,41.70417405,-107.847799
I 80,41.7041254,-107.8472982
I 80,41.7040783,-107.8467457
I 80,41.7040188,-107.8459487
I 80,41.70396785,-107.8450707
I 80,41.7039283,-107.8440779
I 80,41.7039085,-107.8432059
I 80,41.7039048,-107.8425535
I 80,41.703907,-107.8420275
I 80,41.7039252,-107.841012
I 80,41.70394055,-107.8405736
I 80,41.703955,-107.8402639
I 80,41.70396395,-107.8401644
I 80,41.703978,-107.8398609
I 80,41.70398585,-107.8397868
I 80,41.7039973,-107.8395564
I 80,41.7040033,-107.8395197
I 80,41.70401745,-107.8392836
I 80,41.70403175,-107.839103
I 80,41.7040376,-107.8390708
I 80,41.7040482,-107.8389068
I 80,41.704055,-107.8388703
I 80,41.70407995,-107.8385681
I 80,41.70409835,-107.8384243
I 80,41.70411175,-107.8382617
I 80,41.7041237,-107.8381929
I 80,41.70413465,-107.8380864
I 80,41.7041414,-107.8379843
I 80,41.70414965,-107.8379474
I 80,41.704242,-107.8371083
I 80,41.70425025,-107.8370723
I 80,41.7043797,-107.8359878
I 80,41.70448565,-107.8351759
I 80,41.7047077,-107.8336264
I 80,41.7047266,-107.8335225
I 80,41.7048229,-107.8328826
I 80,41.7049976,-107.8318026
I 80,41.7051433,-107.8309528
I 80,41.70526095,-107.8302988
I 80,41.7055429,-107.8287872
I 80,41.70589795,-107.8270562
I 80,41.70601735,-107.8265009
I 80,41.70620675,-107.8256557
I 80,41.7118018,-107.8011751
I 80,41.71304195,-107.7957632
I 80,41.7148908,-107.787644
I 80,41.71599672,-107.7828162
I 80,41.7162069,-107.7818986
I 80,41.7180872,-107.7736429
I 80,41.7188208,-107.7704484
I 80,41.7200011,-107.7652519
I 80,41.72238365,-107.7548154
I 80,41.72313005,-107.7515276
I 80,41.72452155,-107.7454407
I 80,41.72507885,-107.7429709
I 80,41.7256221,-107.7406037
I 80,41.72837444,-107.7285217
I 80,41.72854865,-107.7277524
I 80,41.72906395,-107.7255109
I 80,41.7297115,-107.7226518
I 80,41.73297035,-107.70835
I 80,41.7342456,-107.702728
I 80,41.73604145,-107.6948482
I 80,41.73673475,-107.6917784
I 80,41.7374393,-107.6886993
I 80,41.7387131,-107.6830759
I 80,41.74042985,-107.6755371
I 80,41.7407339,-107.67416
I 80,41.7408505,-107.6735893
I 80,41.74096905,-107.6729774
I 80,41.7410861,-107.6723266
I 80,41.7412293,-107.6714549
I 80,41.74135755,-107.6705989
I 80,41.74145805,-107.6698662
I 80,41.74153365,-107.6692382
I 80,41.7416265,-107.6683658
I 80,41.7417059,-107.6675039
I 80,41.74176135,-107.6668152
I 80,41.7420723,-107.6625275
I 80,41.7426997,-107.6536113
I 80,41.7433604,-107.644307
I 80,41.7434898,-107.6425449
I 80,41.74377385,-107.6384773
I 80,41.744891,-107.6227335
I 80,41.74502675,-107.6207551
I 80,41.74519286,-107.6184517
I 80,41.7452752,-107.6173099
I 80,41.74540715,-107.6153869
I 80,41.74561295,-107.6125278
I 80,41.7458556,-107.6090285
I 80,41.74670135,-107.5970698
I 80,41.7468405,-107.5950385
I 80,41.74710775,-107.5912957
I 80,41.74726825,-107.5889797
I 80,41.7475387,-107.5852309
I 80,41.74762235,-107.5842116
I 80,41.7476924,-107.5834538
I 80,41.74777055,-107.5827068
I 80,41.7478827,-107.5817556
I 80,41.74804195,-107.5804985
I 80,41.74815325,-107.5796816
I 80,41.74829475,-107.5787372
I 80,41.74843945,-107.5778507
I 80,41.7486512,-107.5766577
I 80,41.74887885,-107.5754613
I 80,41.74906875,-107.5745476
I 80,41.7496052,-107.5720706
I 80,41.7516583,-107.5627255
I 80,41.75240275,-107.5593553
I 80,41.75244015,-107.5591841
I 80,41.75349255,-107.5543671
I 80,41.7564908,-107.5407488
I 80,41.75889125,-107.5297761
I 80,41.7605825,-107.5220864
I 80,41.7634601,-107.5089346
I 80,41.76411862,-107.505951
I 80,41.76423488,-107.5054093
I 80,41.76427875,-107.5052048
I 80,41.7648884,-107.5024863
I 80,41.76499013,-107.5020327
I 80,41.76840093,-107.4868231
I 80,41.76869106,-107.4855072
I 80,41.77151578,-107.4729046
I 80,41.77227109,-107.4695125
I 80,41.77263538,-107.4679075
I 80,41.77290556,-107.4666829
I 80,41.77299313,-107.4662941
I 80,41.77393303,-107.4621219
I 80,41.77568762,-107.4543006
I 80,41.77614192,-107.4522585
I 80,41.77668787,-107.4498481
I 80,41.7778278,-107.4447277
I 80,41.77794504,-107.4442227
I 80,41.77875542,-107.4406109
I 80,41.78226217,-107.4249324
I 80,41.78281785,-107.4224715
I 80,41.78299696,-107.4216569
I 80,41.78410391,-107.4167173
I 80,41.78417661,-107.4163731
I 80,41.78453911,-107.414741
I 80,41.78466452,-107.4141432
I 80,41.78472127,-107.4138507
I 80,41.78477913,-107.4135901
I 80,41.78494681,-107.4127302
I 80,41.78519374,-107.4113264
I 80,41.78533453,-107.4104022
I 80,41.78542315,-107.4098205
I 80,41.78559739,-107.4085094
I 80,41.7858609,-107.4065259
I 80,41.78608905,-107.4047859
I 80,41.78636265,-107.4029644
I 80,41.78664949,-107.4012061
I 80,41.78685038,-107.4000118
I 80,41.78700857,-107.3990398
I 80,41.78714915,-107.3982381
I 80,41.78732704,-107.3971165
I 80,41.7874911,-107.3961397
I 80,41.78757651,-107.3955968
I 80,41.78773134,-107.3946008
I 80,41.78779875,-107.3941456
I 80,41.78792298,-107.393262
I 80,41.78799621,-107.3926888
I 80,41.78811715,-107.3916798
I 80,41.78825559,-107.3904246
I 80,41.78834205,-107.3895349
I 80,41.78838156,-107.3890659
I 80,41.78845478,-107.3880412
I 80,41.78848011,-107.3875969
I 80,41.78849779,-107.3872407
I 80,41.78852022,-107.386577
I 80,41.78852146,-107.3863324
I 80,41.78854027,-107.3857313
I 80,41.78854817,-107.3852489
I 80,41.78854194,-107.3849784
I 80,41.78854784,-107.3847551
I 80,41.78854287,-107.3842775
I 80,41.78853278,-107.3837319
I 80,41.78851509,-107.3831914
I 80,41.78849527,-107.3826949
I 80,41.78846513,-107.3821479
I 80,41.78844042,-107.3817544
I 80,41.78842129,-107.3814525
I 80,41.78839937,-107.3811411
I 80,41.78836746,-107.3807112
I 80,41.78828346,-107.3799388
I 80,41.78822112,-107.3793577
I 80,41.78816514,-107.3788737
I 80,41.78810239,-107.3783909
I 80,41.78803767,-107.377939
I 80,41.78796624,-107.3774349
I 80,41.78788265,-107.3769086
I 80,41.78779908,-107.3764047
I 80,41.78770135,-107.3758749
I 80,41.78759619,-107.3753281
I 80,41.78744027,-107.3745865
I 80,41.78730982,-107.3739669
I 80,41.78713999,-107.3732339
I 80,41.78692259,-107.3723375
I 80,41.78683618,-107.3719345
I 80,41.78655936,-107.3708452
I 80,41.78637634,-107.3701545
I 80,41.78619721,-107.3694969
I 80,41.78567772,-107.3676431
I 80,41.78269016,-107.3571405
I 80,41.78210471,-107.355064
