ROUTE,DIRECTION,LATITUDE,LONGITUDE
I 80,Eastbound,41.7056115,-107.8652682
I 80,Eastbound,41.7055876,-107.8649131
I 80,Eastbound,41.705546,-107.864359
I 80,Eastbound,41.7055196,-107.8640449
I 80,Eastbound,41.7054924,-107.8637506
I 80,Eastbound,41.7054603,-107.863428
I 80,Eastbound,41.7054301,-107.8631433
I 80,Eastbound,41.7053974,-107.8628576
I 80,Eastbound,41.7053575,-107.8625344
I 80,Eastbound,41.7053199,-107.8622478
I 80,Eastbound,41.7052749,-107.8619243
I 80,Eastbound,41.7052284,-107.8616103
I 80,Eastbound,41.7051783,-107.8612879
I 80,Eastbound,41.7050827,-107.8607137
I 80,Eastbound,41.7050267,-107.8603947
I 80,Eastbound,41.7046902,-107.8585164
I 80,Eastbound,41.7042311,-107.8559752
I 80,Eastbound,41.703962,-107.8544999
I 80,Eastbound,41.7037891,-107.8535444
I 80,Eastbound,41.7036285,-107.8526699
I 80,Eastbound,41.7034708,-107.851784
I 80,Eastbound,41.7031938,-107.8502608
I 80,Eastbound,41.70311219,-107.8498177
I 80,Eastbound,41.7030315,-107.8493796
I 80,Eastbound,41.7029878,-107.8491338
I 80,Eastbound,41.7029258,-107.8487776
I 80,Eastbound,41.7028842,-107.8485294
I 80,Eastbound,41.7028221,-107.8481412
I 80,Eastbound,41.7027795,-107.8478557
I 80,Eastbound,41.7027407,-107.8475689
I 80,Eastbound,41.7027013,-107.8472444
I 80,Eastbound,41.7026688,-107.8469564
I 80,Eastbound,41.7026356,-107.8466399
I 80,Eastbound,41.7026081,-107.8463413
I 80,Eastbound,41.7025832,-107.8460233
I 80,Eastbound,41.7025609,-107.8456966
I 80,Eastbound,41.7025437,-107.8454075
I 80,Eastbound,41.7025282,-107.8450427
I 80,Eastbound,41.70252,-107.8447897
I 80,Eastbound,41.7025125,-107.8444896
I 80,Eastbound,41.702508,-107.8441696
I 80,Eastbound,41.702507,-107.8438782
I 80,Eastbound,41.702509,-107.8435498
I 80,Eastbound,41.7025146,-107.8432596
I 80,Eastbound,41.7025253,-107.8429321
I 80,Eastbound,41.7025381,-107.8426509
I 80,Eastbound,41.7025569,-107.8423133
I 80,Eastbound,41.7025796,-107.8419849
I 80,Eastbound,41.7026266,-107.8414167
I 80,Eastbound,41.702657,-107.8410821
I 80,Eastbound,41.7026891,-107.8407664
I 80,Eastbound,41.702719,-107.8405088
I 80,Eastbound,41.7027621,-107.8401845
I 80,Eastbound,41.7028092,-107.839862
I 80,Eastbound,41.7028578,-107.839549
I 80,Eastbound,41.7029043,-107.8392641
I 80,Eastbound,41.7029597,-107.8389438
I 80,Eastbound,41.7030177,-107.8386337
I 80,Eastbound,41.7030757,-107.8383446
I 80,Eastbound,41.703135,-107.8380653
I 80,Eastbound,41.7031987,-107.8377787
I 80,Eastbound,41.7034774,-107.8365738
I 80,Eastbound,41.7037476,-107.8353787
I 80,Eastbound,41.7045575,-107.8318325
I 80,Eastbound,41.7049594,-107.8300931
I 80,Eastbound,41.7051703,-107.8291584
I 80,Eastbound,41.7054895,-107.8277653
I 80,Eastbound,41.705756,-107.8265872
I 80,Eastbound,41.7062878,-107.8242633
I 80,Eastbound,41.7064396,-107.823594
I 80,Eastbound,41.7066386,-107.8227268
I 80,Eastbound,41.7069015,-107.8215926
I 80,Eastbound,41.707047,-107.8209588
I 80,Eastbound,41.7072431,-107.8200916
I 80,Eastbound,41.7075794,-107.8186249
I 80,Eastbound,41.707917,-107.8171307
I 80,Eastbound,41.7083056,-107.8154356
I 80,Eastbound,41.7088147,-107.8132029
I 80,Eastbound,41.7092541,-107.8112932
I 80,Eastbound,41.7095263,-107.8100815
I 80,Eastbound,41.7097288,-107.8092092
I 80,Eastbound,41.7098646,-107.8086157
I 80,Eastbound,41.7100561,-107.8077881
I 80,Eastbound,41.7103336,-107.8065673
I 80,Eastbound,41.7108106,-107.8044916
I 80,Eastbound,41.7115718,-107.8011477
I 80,Eastbound,41.71190628,-107.7996839
I 80,Eastbound,41.71234097,-107.7977889
I 80,Eastbound,41.71269831,-107.7962477
I 80,Eastbound,41.71280158,-107.7957768
I 80,Eastbound,41.7130157,-107.7948339
I 80,Eastbound,41.7131455,-107.794269
I 80,Eastbound,41.7132854,-107.7936473
I 80,Eastbound,41.71429169,-107.7892372
I 80,Eastbound,41.714445,-107.7885653
I 80,Eastbound,41.714445,-107.7885653
I 80,Eastbound,41.7149567,-107.786327
I 80,Eastbound,41.71519954,-107.7852559
I 80,Eastbound,41.7152234,-107.7851507
I 80,Eastbound,41.7155062,-107.7839312
I 80,Eastbound,41.71577909,-107.7827315
I 80,Eastbound,41.71577909,-107.7827315
I 80,Eastbound,41.7159766,-107.7818834
I 80,Eastbound,41.7162508,-107.7806716
I 80,Eastbound,41.71629889,-107.7804619
I 80,Eastbound,41.7165394,-107.7794133
I 80,Eastbound,41.7169661,-107.7775325
I 80,Eastbound,41.7172215,-107.776421
I 80,Eastbound,41.7172215,-107.776421
I 80,Eastbound,41.7173261,-107.7759654
I 80,Eastbound,41.71748353,-107.7752675
I 80,Eastbound,41.7176178,-107.7746723
I 80,Eastbound,41.7179902,-107.7730409
I 80,Eastbound,41.7183972,-107.7712655
I 80,Eastbound,41.718626,-107.7702801
I 80,Eastbound,41.7189537,-107.7688218
I 80,Eastbound,41.7191508,-107.767962
I 80,Eastbound,41.719288,-107.7673544
I 80,Eastbound,41.719532,-107.7662864
I 80,Eastbound,41.7197206,-107.7654488
I 80,Eastbound,41.7199282,-107.7645489
I 80,Eastbound,41.720181,-107.7634285
I 80,Eastbound,41.7212409,-107.7587989
I 80,Eastbound,41.7214435,-107.7578986
I 80,Eastbound,41.7218233,-107.7562263
I 80,Eastbound,41.7220468,-107.755258
I 80,Eastbound,41.7223819,-107.7537945
I 80,Eastbound,41.7225848,-107.7528948
I 80,Eastbound,41.722786,-107.7520158
I 80,Eastbound,41.7229275,-107.7513863
I 80,Eastbound,41.7230704,-107.7507682
I 80,Eastbound,41.723445,-107.7491253
I 80,Eastbound,41.7236285,-107.7483279
I 80,Eastbound,41.7238655,-107.7472784
I 80,Eastbound,41.7241263,-107.7461393
I 80,Eastbound,41.72449824,-107.7445001
I 80,Eastbound,41.72451303,-107.7444305
I 80,Eastbound,41.72476266,-107.7433249
I 80,Eastbound,41.72519787,-107.741421
I 80,Eastbound,41.725484,-107.7401846
I 80,Eastbound,41.7261561,-107.7372261
I 80,Eastbound,41.72633038,-107.7364666
I 80,Eastbound,41.7265405,-107.7355509
I 80,Eastbound,41.7265405,-107.7355509
I 80,Eastbound,41.7273446,-107.7320152
I 80,Eastbound,41.7273565,-107.7319629
I 80,Eastbound,41.7275597,-107.7310557
I 80,Eastbound,41.7278454,-107.7298087
I 80,Eastbound,41.72815559,-107.7284337
I 80,Eastbound,41.72815559,-107.7284337
I 80,Eastbound,41.72863507,-107.7263793
I 80,Eastbound,41.72899415,-107.724789
I 80,Eastbound,41.72900761,-107.7247293
I 80,Eastbound,41.72909843,-107.7243388
I 80,Eastbound,41.7292642,-107.7236057
I 80,Eastbound,41.7295145,-107.7224882
I 80,Eastbound,41.72996963,-107.7204973
I 80,Eastbound,41.72996963,-107.7204973
I 80,Eastbound,41.7303881,-107.7186533
I 80,Eastbound,41.7306585,-107.7174746
I 80,Eastbound,41.73081625,-107.7167808
I 80,Eastbound,41.7314419,-107.714029
I 80,Eastbound,41.7316107,-107.7132915
I 80,Eastbound,41.7317998,-107.7124531
I 80,Eastbound,41.7320618,-107.711314
I 80,Eastbound,41.7322667,-107.7104028
I 80,Eastbound,41.732538,-107.7092241
I 80,Eastbound,41.7332703,-107.7059818
I 80,Eastbound,41.7335515,-107.7047585
I 80,Eastbound,41.7336766,-107.7042057
I 80,Eastbound,41.7338082,-107.7036152
I 80,Eastbound,41.7339456,-107.7030169
I 80,Eastbound,41.7341441,-107.7021419
I 80,Eastbound,41.7343591,-107.7012064
I 80,Eastbound,41.7347252,-107.6995949
I 80,Eastbound,41.7352143,-107.6974517
I 80,Eastbound,41.7354168,-107.6965522
I 80,Eastbound,41.7357679,-107.6950141
I 80,Eastbound,41.7360974,-107.6935506
I 80,Eastbound,41.7365554,-107.6915391
I 80,Eastbound,41.7366905,-107.6909403
I 80,Eastbound,41.7368996,-107.6900364
I 80,Eastbound,41.7370564,-107.6893432
I 80,Eastbound,41.7372408,-107.688538
I 80,Eastbound,41.737508,-107.6873566
I 80,Eastbound,41.7377091,-107.6864744
I 80,Eastbound,41.7380375,-107.6850191
I 80,Eastbound,41.7381811,-107.6843915
I 80,Eastbound,41.7384973,-107.6829972
I 80,Eastbound,41.7387774,-107.6817768
I 80,Eastbound,41.7390057,-107.6807613
I 80,Eastbound,41.739457,-107.678783
I 80,Eastbound,41.7397232,-107.6775968
I 80,Eastbound,41.7402407,-107.6753373
I 80,Eastbound,41.7403969,-107.674646
I 80,Eastbound,41.74046,-107.6743597
I 80,Eastbound,41.7405195,-107.6740818
I 80,Eastbound,41.7405927,-107.6737289
I 80,Eastbound,41.740643,-107.6734775
I 80,Eastbound,41.7407029,-107.6731681
I 80,Eastbound,41.7408081,-107.672603
I 80,Eastbound,41.7408717,-107.6722465
I 80,Eastbound,41.7409139,-107.6719991
I 80,Eastbound,41.7409682,-107.6716684
I 80,Eastbound,41.7410338,-107.67125
I 80,Eastbound,41.7411349,-107.6705701
I 80,Eastbound,41.7411968,-107.670135
I 80,Eastbound,41.741234,-107.6698567
I 80,Eastbound,41.7412714,-107.6695599
I 80,Eastbound,41.7413129,-107.6692058
I 80,Eastbound,41.7413757,-107.6686293
I 80,Eastbound,41.7414088,-107.668304
I 80,Eastbound,41.7414656,-107.6676921
I 80,Eastbound,41.7415152,-107.6671013
I 80,Eastbound,41.7415394,-107.6667874
I 80,Eastbound,41.7416714,-107.6649325
I 80,Eastbound,41.7418237,-107.6628359
I 80,Eastbound,41.741912,-107.6615637
I 80,Eastbound,41.7420171,-107.6601105
I 80,Eastbound,41.7421532,-107.6581969
I 80,Eastbound,41.7422573,-107.6566764
I 80,Eastbound,41.742332,-107.6556174
I 80,Eastbound,41.7423923,-107.6547848
I 80,Eastbound,41.742455,-107.653877
I 80,Eastbound,41.7425255,-107.6529382
I 80,Eastbound,41.7425824,-107.6521425
I 80,Eastbound,41.7427437,-107.6498173
I 80,Eastbound,41.7428084,-107.6489037
I 80,Eastbound,41.7429185,-107.6473803
I 80,Eastbound,41.7430137,-107.645991
I 80,Eastbound,41.7431307,-107.6443303
I 80,Eastbound,41.7431812,-107.6436492
I 80,Eastbound,41.7432289,-107.6430281
I 80,Eastbound,41.7432718,-107.6424365
I 80,Eastbound,41.7433556,-107.6412043
I 80,Eastbound,41.7434834,-107.6393945
I 80,Eastbound,41.7435473,-107.6384534
I 80,Eastbound,41.7437081,-107.6362445
I 80,Eastbound,41.7437884,-107.6350859
I 80,Eastbound,41.743899,-107.6335591
I 80,Eastbound,41.7440082,-107.6320038
I 80,Eastbound,41.7441596,-107.6298886
I 80,Eastbound,41.744251,-107.6285642
I 80,Eastbound,41.7445017,-107.625046
I 80,Eastbound,41.74458311,-107.6238871
I 80,Eastbound,41.74458725,-107.6238085
I 80,Eastbound,41.74459514,-107.6237177
I 80,Eastbound,41.7446638,-107.622756
I 80,Eastbound,41.7448272,-107.6203587
I 80,Eastbound,41.74496793,-107.6184248
I 80,Eastbound,41.74496793,-107.6184248
I 80,Eastbound,41.74504901,-107.6173201
I 80,Eastbound,41.74505232,-107.6172737
I 80,Eastbound,41.7452201,-107.61485
I 80,Eastbound,41.7453056,-107.6136717
I 80,Eastbound,41.745372,-107.6127565
I 80,Eastbound,41.74546705,-107.6113902
I 80,Eastbound,41.74550152,-107.6109254
I 80,Eastbound,41.74550362,-107.6108541
I 80,Eastbound,41.7456081,-107.6093063
I 80,Eastbound,41.7457992,-107.6066522
I 80,Eastbound,41.745926,-107.6048473
I 80,Eastbound,41.7460016,-107.6037998
I 80,Eastbound,41.7461086,-107.6022668
I 80,Eastbound,41.7461733,-107.6013676
I 80,Eastbound,41.7462845,-107.5997387
I 80,Eastbound,41.7464956,-107.5967611
I 80,Eastbound,41.7465966,-107.5952718
I 80,Eastbound,41.7466793,-107.5941185
I 80,Eastbound,41.746751,-107.593076
I 80,Eastbound,41.746869,-107.5914817
I 80,Eastbound,41.7469063,-107.5909435
I 80,Eastbound,41.7470087,-107.5894189
I 80,Eastbound,41.747116,-107.5879071
I 80,Eastbound,41.7473229,-107.5851214
I 80,Eastbound,41.7473719,-107.5845046
I 80,Eastbound,41.7474217,-107.5839253
I 80,Eastbound,41.7474523,-107.5835977
I 80,Eastbound,41.747514,-107.5829832
I 80,Eastbound,41.7475496,-107.5826479
I 80,Eastbound,41.7476133,-107.5820886
I 80,Eastbound,41.7476522,-107.5817634
I 80,Eastbound,41.7477389,-107.5810837
I 80,Eastbound,41.7479057,-107.579823
I 80,Eastbound,41.7479809,-107.5792846
I 80,Eastbound,41.7480232,-107.578997
I 80,Eastbound,41.7481249,-107.57835
I 80,Eastbound,41.7481702,-107.5780735
I 80,Eastbound,41.7482187,-107.5777885
I 80,Eastbound,41.7483504,-107.5770437
I 80,Eastbound,41.7484941,-107.5762556
I 80,Eastbound,41.7485589,-107.5759084
I 80,Eastbound,41.748662,-107.5753793
I 80,Eastbound,41.7487928,-107.5747419
I 80,Eastbound,41.7488586,-107.5744325
I 80,Eastbound,41.7491099,-107.5732744
I 80,Eastbound,41.7493522,-107.5721443
I 80,Eastbound,41.7495654,-107.5711733
I 80,Eastbound,41.7499008,-107.5696753
I 80,Eastbound,41.7500302,-107.5690726
I 80,Eastbound,41.7506771,-107.5661371
I 80,Eastbound,41.75076283,-107.5657413
I 80,Eastbound,41.75089941,-107.5651107
I 80,Eastbound,41.75089941,-107.5651107
I 80,Eastbound,41.7510278,-107.5645215
I 80,Eastbound,41.7513301,-107.5631564
I 80,Eastbound,41.7515196,-107.5622895
I 80,Eastbound,41.75158392,-107.5619993
I 80,Eastbound,41.7517211,-107.5613803
I 80,Eastbound,41.75222262,-107.5591009
I 80,Eastbound,41.75222262,-107.5591009
I 80,Eastbound,41.7526432,-107.5571906
I 80,Eastbound,41.7528087,-107.5564253
I 80,Eastbound,41.7528877,-107.55606
I 80,Eastbound,41.7531504,-107.5548671
I 80,Eastbound,41.753279,-107.5542768
I 80,Eastbound,41.753342,-107.5539917
I 80,Eastbound,41.7535364,-107.5531297
I 80,Eastbound,41.7536964,-107.5523924
I 80,Eastbound,41.7536964,-107.5523924
I 80,Eastbound,41.7538849,-107.5515255
I 80,Eastbound,41.7543706,-107.5493222
I 80,Eastbound,41.75464118,-107.5480779
I 80,Eastbound,41.7547151,-107.5477379
I 80,Eastbound,41.7548935,-107.5469359
I 80,Eastbound,41.7550295,-107.5463162
I 80,Eastbound,41.7552397,-107.5453782
I 80,Eastbound,41.7555541,-107.5439351
I 80,Eastbound,41.7562786,-107.5406565
I 80,Eastbound,41.7565981,-107.5391759
I 80,Eastbound,41.7571077,-107.5368659
I 80,Eastbound,41.7575794,-107.5347059
I 80,Eastbound,41.7578434,-107.533513
I 80,Eastbound,41.7583455,-107.5312087
I 80,Eastbound,41.7584851,-107.5305777
I 80,Eastbound,41.7586776,-107.5296952
I 80,Eastbound,41.7590009,-107.5282294
I 80,Eastbound,41.7593257,-107.526727
I 80,Eastbound,41.75955334,-107.5256903
I 80,Eastbound,41.7596483,-107.5252578
I 80,Eastbound,41.7597801,-107.5246763
I 80,Eastbound,41.7598793,-107.5242317
I 80,Eastbound,41.7601275,-107.5230995
I 80,Eastbound,41.7603053,-107.522297
I 80,Eastbound,41.760625,-107.5208187
I 80,Eastbound,41.7613381,-107.5175705
I 80,Eastbound,41.76155305,-107.5165952
I 80,Eastbound,41.761731,-107.5157877
I 80,Eastbound,41.7623532,-107.512924
I 80,Eastbound,41.7626776,-107.5114542
I 80,Eastbound,41.7628973,-107.5104404
I 80,Eastbound,41.7631522,-107.5092845
I 80,Eastbound,41.7633939,-107.5081709
I 80,Eastbound,41.7636001,-107.507245
I 80,Eastbound,41.7637837,-107.506398
I 80,Eastbound,41.7639564,-107.505616
I 80,Eastbound,41.7639818,-107.5054871
I 80,Eastbound,41.76400063,-107.5053992
I 80,Eastbound,41.76400063,-107.5053992
I 80,Eastbound,41.7641126,-107.5048785
I 80,Eastbound,41.7642654,-107.5041881
I 80,Eastbound,41.764556,-107.502904
I 80,Eastbound,41.7652402,-107.4998536
I 80,Eastbound,41.7656847,-107.4978601
I 80,Eastbound,41.7660378,-107.4962909
I 80,Eastbound,41.766338,-107.4949481
I 80,Eastbound,41.7668905,-107.4924931
I 80,Eastbound,41.767364,-107.4903651
I 80,Eastbound,41.7685455,-107.485101
I 80,Eastbound,41.7687371,-107.4842387
I 80,Eastbound,41.7691524,-107.4823833
I 80,Eastbound,41.7693371,-107.4815494
I 80,Eastbound,41.7695985,-107.4803951
I 80,Eastbound,41.769867,-107.4791829
I 80,Eastbound,41.7701211,-107.4780577
I 80,Eastbound,41.7703214,-107.4771568
I 80,Eastbound,41.7704639,-107.4765279
I 80,Eastbound,41.7706598,-107.4756478
I 80,Eastbound,41.7710488,-107.4739187
I 80,Eastbound,41.7714547,-107.4721058
I 80,Eastbound,41.77163471,-107.4712979
I 80,Eastbound,41.7718677,-107.4702522
I 80,Eastbound,41.7718677,-107.4702522
I 80,Eastbound,41.7721241,-107.4691016
I 80,Eastbound,41.77233264,-107.4681857
I 80,Eastbound,41.7723949,-107.4679123
I 80,Eastbound,41.77277458,-107.4662063
I 80,Eastbound,41.77277458,-107.4662063
I 80,Eastbound,41.77293283,-107.4654881
I 80,Eastbound,41.7732043,-107.464303
I 80,Eastbound,41.77341077,-107.4633825
I 80,Eastbound,41.7737764,-107.4617525
I 80,Eastbound,41.7739129,-107.4611341
I 80,Eastbound,41.7739129,-107.4611341
I 80,Eastbound,41.77412151,-107.4602084
I 80,Eastbound,41.7744477,-107.458761
I 80,Eastbound,41.7749024,-107.4567295
I 80,Eastbound,41.7755046,-107.4540479
I 80,Eastbound,41.7756333,-107.4534671
I 80,Eastbound,41.7757753,-107.4528387
I 80,Eastbound,41.7760263,-107.4517097
I 80,Eastbound,41.776421,-107.4499678
I 80,Eastbound,41.77672238,-107.4486194
I 80,Eastbound,41.77682459,-107.4481558
I 80,Eastbound,41.77684885,-107.448051
I 80,Eastbound,41.7768955,-107.4478494
I 80,Eastbound,41.7776012,-107.4446702
I 80,Eastbound,41.7778847,-107.4434061
I 80,Eastbound,41.7785116,-107.4406302
I 80,Eastbound,41.7788,-107.439336
I 80,Eastbound,41.7789566,-107.4386396
I 80,Eastbound,41.7793465,-107.4368852
I 80,Eastbound,41.7798005,-107.4348739
I 80,Eastbound,41.7803231,-107.4325386
I 80,Eastbound,41.7805144,-107.4316777
I 80,Eastbound,41.7809257,-107.4298551
I 80,Eastbound,41.7811805,-107.4287042
I 80,Eastbound,41.7814604,-107.4274496
I 80,Eastbound,41.7817902,-107.4259842
I 80,Eastbound,41.7820532,-107.4247908
I 80,Eastbound,41.7822595,-107.4238802
I 80,Eastbound,41.7825856,-107.4224276
I 80,Eastbound,41.7828264,-107.4213444
I 80,Eastbound,41.7831877,-107.4197397
I 80,Eastbound,41.7837065,-107.417405
I 80,Eastbound,41.7839806,-107.416182
I 80,Eastbound,41.7842219,-107.4150706
I 80,Eastbound,41.7843056,-107.4146755
I 80,Eastbound,41.7843056,-107.4146755
I 80,Eastbound,41.7843653,-107.4143825
I 80,Eastbound,41.7844634,-107.4138867
I 80,Eastbound,41.7845228,-107.4135737
I 80,Eastbound,41.7845703,-107.413316
I 80,Eastbound,41.7846147,-107.4130751
I 80,Eastbound,41.78464892,-107.4128854
I 80,Eastbound,41.7846798,-107.4127143
I 80,Eastbound,41.7847784,-107.412148
I 80,Eastbound,41.7848442,-107.4117573
I 80,Eastbound,41.784914,-107.4113271
I 80,Eastbound,41.784914,-107.4113271
I 80,Eastbound,41.784978,-107.4109125
I 80,Eastbound,41.78502788,-107.4105747
I 80,Eastbound,41.78506254,-107.41034
I 80,Eastbound,41.78506254,-107.41034
I 80,Eastbound,41.7851975,-107.409415
I 80,Eastbound,41.7852432,-107.4090902
I 80,Eastbound,41.785283,-107.4087944
I 80,Eastbound,41.7853228,-107.4084791
I 80,Eastbound,41.7853573,-107.4081908
I 80,Eastbound,41.7854246,-107.4076141
I 80,Eastbound,41.7854645,-107.4072606
I 80,Eastbound,41.7860149,-107.4022925
I 80,Eastbound,41.7862383,-107.4002475
I 80,Eastbound,41.7863865,-107.398929
I 80,Eastbound,41.7866409,-107.3966201
I 80,Eastbound,41.7868114,-107.3951036
I 80,Eastbound,41.7869135,-107.3941676
I 80,Eastbound,41.7870182,-107.3932406
I 80,Eastbound,41.78719,-107.3916594
I 80,Eastbound,41.7873209,-107.3905104
I 80,Eastbound,41.787359,-107.3901654
I 80,Eastbound,41.7874554,-107.3892694
I 80,Eastbound,41.7874883,-107.3889521
I 80,Eastbound,41.7875191,-107.3886357
I 80,Eastbound,41.7875455,-107.3883383
I 80,Eastbound,41.7875727,-107.3880121
I 80,Eastbound,41.7876174,-107.3874266
I 80,Eastbound,41.787639,-107.3871105
I 80,Eastbound,41.7876566,-107.3868142
I 80,Eastbound,41.7876741,-107.3864895
I 80,Eastbound,41.787697,-107.3860133
I 80,Eastbound,41.7877158,-107.3855852
I 80,Eastbound,41.7877266,-107.3852903
I 80,Eastbound,41.787743,-107.3847011
I 80,Eastbound,41.7877494,-107.3843779
I 80,Eastbound,41.7877537,-107.3840639
I 80,Eastbound,41.7877563,-107.3837299
I 80,Eastbound,41.7877567,-107.3834434
I 80,Eastbound,41.787752,-107.3828996
I 80,Eastbound,41.7877472,-107.3825366
I 80,Eastbound,41.7877416,-107.3822311
I 80,Eastbound,41.7877256,-107.3816299
I 80,Eastbound,41.7877028,-107.38101
I 80,Eastbound,41.7876896,-107.3807134
I 80,Eastbound,41.7876729,-107.3803873
I 80,Eastbound,41.7876352,-107.3797862
I 80,Eastbound,41.78759,-107.3791639
I 80,Eastbound,41.787567,-107.3788785
I 80,Eastbound,41.7875389,-107.378552
I 80,Eastbound,41.7875119,-107.3782652
I 80,Eastbound,41.78749184,-107.378062
I 80,Eastbound,41.7874481,-107.377619
I 80,Eastbound,41.7874204,-107.3773567
I 80,Eastbound,41.7873843,-107.3770338
I 80,Eastbound,41.7873843,-107.3770338
I 80,Eastbound,41.7873462,-107.3767096
I 80,Eastbound,41.7873105,-107.376424
I 80,Eastbound,41.7872673,-107.3760992
I 80,Eastbound,41.7871824,-107.3755042
I 80,Eastbound,41.78717075,-107.3754259
I 80,Eastbound,41.7871216,-107.3750956
I 80,Eastbound,41.7870921,-107.3748974
I 80,Eastbound,41.7870139,-107.3744021
I 80,Eastbound,41.7869473,-107.3740024
I 80,Eastbound,41.7868845,-107.3736522
I 80,Eastbound,41.7868362,-107.3733973
I 80,Eastbound,41.7867872,-107.3731502
I 80,Eastbound,41.7867872,-107.3731502
I 80,Eastbound,41.7867113,-107.372775
I 80,Eastbound,41.7866524,-107.3724916
I 80,Eastbound,41.78660905,-107.3722886
I 80,Eastbound,41.78656029,-107.3720603
I 80,Eastbound,41.78656029,-107.3720603
I 80,Eastbound,41.7863246,-107.3709928
I 80,Eastbound,41.7862517,-107.3706751
I 80,Eastbound,41.7861783,-107.3703678
I 80,Eastbound,41.7861089,-107.3700894
I 80,Eastbound,41.7859546,-107.3695015
I 80,Eastbound,41.7858725,-107.3691997
I 80,Eastbound,41.78571,-107.368616
I 80,Eastbound,41.7854712,-107.3677702
I 80,Eastbound,41.7851353,-107.3666014
I 80,Eastbound,41.7846442,-107.3648741
I 80,Eastbound,41.7840665,-107.3628255
I 80,Eastbound,41.7838051,-107.3619044
I 80,Eastbound,41.783253,-107.3599736
I 80,Eastbound,41.7827593,-107.3582289
I 80,Eastbound,41.7821778,-107.3561868
I 80,Eastbound,41.7816988,-107.3544855
I 80,Eastbound,41.7811264,-107.3524784
I 80,Eastbound,41.7808954,-107.3516572
I 80,Eastbound,41.78066,-107.3508337
I 80,Eastbound,41.7804293,-107.35002
I 80,Eastbound,41.7802053,-107.3492392
I 80,Eastbound,41.7799554,-107.3483564
I 80,Eastbound,41.7788698,-107.3445448
I 80,Eastbound,41.7784763,-107.3431452
I 80,Eastbound,41.7782407,-107.342326
I 80,Eastbound,41.7780173,-107.3415413
I 80,Eastbound,41.777704,-107.3404179
I 80,Eastbound,41.7775556,-107.3398683
I 80,Eastbound,41.7774171,-107.3393328
I 80,Eastbound,41.7772784,-107.338776
I 80,Eastbound,41.7771367,-107.3381889
I 80,Eastbound,41.7770161,-107.3376624
I 80,Eastbound,41.7768855,-107.3370655
I 80,Eastbound,41.7768355,-107.3368297
I 80,Eastbound,41.7767685,-107.3365031
I 80,Eastbound,41.7767199,-107.3362579
I 80,Eastbound,41.7766661,-107.3359763
I 80,Eastbound,41.7765613,-107.3354108
I 80,Eastbound,41.7765112,-107.3351263
I 80,Eastbound,41.7764645,-107.3348503
I 80,Eastbound,41.7763699,-107.3342682
I 80,Eastbound,41.7762884,-107.3337388
I 80,Eastbound,41.7761951,-107.3331049
I 80,Eastbound,41.7761553,-107.3328152
I 80,Eastbound,41.7760531,-107.3320203
I 80,Eastbound,41.7760096,-107.3316508
I 80,Eastbound,41.7759797,-107.3313681
I 80,Eastbound,41.7759476,-107.3310383
I 80,Eastbound,41.7759011,-107.3305396
I 80,Eastbound,41.775872,-107.3302103
I 80,Eastbound,41.7758227,-107.3295979
I 80,Eastbound,41.7757585,-107.3287224
I 80,Eastbound,41.7757403,-107.3284401
I 80,Eastbound,41.7757235,-107.3281487
I 80,Eastbound,41.7757098,-107.3278572
I 80,Eastbound,41.7756794,-107.3270499
I 80,Eastbound,41.77567733,-107.3269831
I 80,Eastbound,41.7756683,-107.3266911
I 80,Eastbound,41.7756613,-107.3263912
I 80,Eastbound,41.7756564,-107.3261101
I 80,Eastbound,41.7756533,-107.3258101
I 80,Eastbound,41.7756517,-107.325519
I 80,Eastbound,41.7756518,-107.3252286
I 80,Eastbound,41.7756543,-107.3246472
I 80,Eastbound,41.7756612,-107.3240664
I 80,Eastbound,41.7756717,-107.3235134
I 80,Eastbound,41.7756807,-107.3231927
I 80,Eastbound,41.7756912,-107.3229008
I 80,Eastbound,41.7757034,-107.3226084
I 80,Eastbound,41.7757322,-107.3220319
I 80,Eastbound,41.7757693,-107.3213994
I 80,Eastbound,41.7758066,-107.320825
I 80,Eastbound,41.7758815,-107.3197422
I 80,Eastbound,41.7759247,-107.3191558
I 80,Eastbound,41.77604284,-107.317653
I 80,Eastbound,41.7761095,-107.316805
I 80,Eastbound,41.7761095,-107.316805
I 80,Eastbound,41.7762266,-107.3153216
I 80,Eastbound,41.77623196,-107.3152505
I 80,Eastbound,41.7763272,-107.313986
I 80,Eastbound,41.7763858,-107.3132351
I 80,Eastbound,41.7764852,-107.3119211
I 80,Eastbound,41.7765528,-107.3110704
I 80,Eastbound,41.7765528,-107.3110704
I 80,Eastbound,41.7766028,-107.3104109
I 80,Eastbound,41.7766688,-107.309581
I 80,Eastbound,41.776787,-107.3080514
I 80,Eastbound,41.77688091,-107.3067859
I 80,Eastbound,41.776889,-107.3066769
I 80,Eastbound,41.7769821,-107.3054773
I 80,Eastbound,41.7771047,-107.3038428
I 80,Eastbound,41.7771047,-107.3038428
I 80,Eastbound,41.7771821,-107.3028267
I 80,Eastbound,41.77720159,-107.3025767
I 80,Eastbound,41.7773138,-107.301137
I 80,Eastbound,41.7773673,-107.3004323
I 80,Eastbound,41.7774562,-107.2993121
I 80,Eastbound,41.7775655,-107.2978667
I 80,Eastbound,41.7776598,-107.2966477
I 80,Eastbound,41.7777668,-107.2952358
